"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/30/2023","AQS","051190007","2","0.3","ppm","3","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/01/2023","AQS","051190007","2","0.2","ppm","2","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/02/2023","AQS","051190007","2","0.3","ppm","3","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/03/2023","AQS","051190007","2","0.4","ppm","5","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/04/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/05/2023","AQS","051190007","2","0.4","ppm","5","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/06/2023","AQS","051190007","2","0.4","ppm","5","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/07/2023","AQS","051190007","2","0.4","ppm","5","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/08/2023","AQS","051190007","2","0.4","ppm","5","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/09/2023","AQS","051190007","2","0.4","ppm","5","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/10/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/11/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/12/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/13/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/14/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/15/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/16/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/17/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/18/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/19/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/20/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/21/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/22/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/23/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/24/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/25/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/26/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/27/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/28/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/29/2023","AQS","051190007","2","0.8","ppm","9","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/30/2023","AQS","051190007","2","0.8","ppm","9","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"05/31/2023","AQS","051190007","2","0.8","ppm","9","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/01/2023","AQS","051190007","2","0.8","ppm","9","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/02/2023","AQS","051190007","2","0.8","ppm","9","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/03/2023","AQS","051190007","2","0.8","ppm","9","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/04/2023","AQS","051190007","2","0.8","ppm","9","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/05/2023","AQS","051190007","2","0.8","ppm","9","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/06/2023","AQS","051190007","2","0.9","ppm","10","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/07/2023","AQS","051190007","2","0.9","ppm","10","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/08/2023","AQS","051190007","2","0.9","ppm","10","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/09/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/10/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/11/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/12/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/13/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/14/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/15/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/16/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/17/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/18/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/19/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/20/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/21/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/22/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/23/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/24/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/25/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/26/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/27/2023","AQS","051190007","2","0.8","ppm","9","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/28/2023","AQS","051190007","2","0.9","ppm","10","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/29/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"06/30/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/01/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/02/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/03/2023","AQS","051190007","2","0.8","ppm","9","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/04/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/05/2023","AQS","051190007","2","0.8","ppm","9","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/06/2023","AQS","051190007","2","0.8","ppm","9","PARR","18","75.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/07/2023","AQS","051190007","2","0.4","ppm","5","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/08/2023","AQS","051190007","2","0.4","ppm","5","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/09/2023","AQS","051190007","2","0.4","ppm","5","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/10/2023","AQS","051190007","2","0.4","ppm","5","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/11/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/12/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/13/2023","AQS","051190007","2","0.4","ppm","5","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/14/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/15/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/16/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/17/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/18/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/19/2023","AQS","051190007","2","0.5","ppm","6","PARR","18","75.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/20/2023","AQS","051190007","2","0.3","ppm","3","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/21/2023","AQS","051190007","2","0.3","ppm","3","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/22/2023","AQS","051190007","2","0.4","ppm","5","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/23/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/24/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/25/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/26/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/27/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/28/2023","AQS","051190007","2","0.6","ppm","7","PARR","18","75.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/29/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/30/2023","AQS","051190007","2","0.4","ppm","5","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"07/31/2023","AQS","051190007","2","0.4","ppm","5","PARR","12","50.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/01/2023","AQS","051190007","2","0.4","ppm","5","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/02/2023","AQS","051190007","2","0.4","ppm","5","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/03/2023","AQS","051190007","2","0.4","ppm","5","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/04/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/05/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/06/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/07/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/08/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/09/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/10/2023","AQS","051190007","2","0.5","ppm","6","PARR","16","67.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/11/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/12/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/13/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/14/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/15/2023","AQS","051190007","2","0.6","ppm","7","PARR","11","46.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/16/2023","AQS","051190007","2","0.1","ppm","1","PARR","8","33.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/17/2023","AQS","051190007","2","0.2","ppm","2","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/18/2023","AQS","051190007","2","0.3","ppm","3","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/19/2023","AQS","051190007","2","0.3","ppm","3","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/20/2023","AQS","051190007","2","0.4","ppm","5","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/21/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/22/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/23/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/24/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/25/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/26/2023","AQS","051190007","2","0.7","ppm","8","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/27/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/28/2023","AQS","051190007","2","0.5","ppm","6","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/29/2023","AQS","051190007","2","0.6","ppm","7","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/30/2023","AQS","051190007","2","0.6","ppm","7","PARR","17","71.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"08/31/2023","AQS","051190007","2","0.3","ppm","3","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
"09/01/2023","AQS","051190007","2","0.4","ppm","5","PARR","24","100.0000","42101","Carbon monoxide","054","30780","Little Rock-North Little Rock-Conway, AR","05","Arkansas","119","Pulaski","34.7561888042723","-92.2812958643647"
